date,blockchain,account_name,subaccount_name,subaccount_address,type,direction,tx_index,tx_hash,token_name,token_id,contract_address,symbol,block_hash,block_number,method_id,from_address,to_address,amount,fees
2024-01-23 21:48:23,ethereum,ledger,nano:s-1:swap-1,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,erc-20,OUT,66,0xe1fcf8cc769a78ebb0e734630334e93ea0348350144967b9cd544290a6148423,BUSD,,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,0x9a7e4852c31c6f691962a68119826a8a861c1a867c73e614c8b44e57823c6660,19072140,,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,0xc58bdd098a17281e108a51108b94b654d580cf9c,51.6982,0.00070376172046866
2024-01-23 15:36:11,ethereum,ledger,nano:s-1:swap-1,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,erc-20,IN,31,0xfbf43f9d9285cfecef2c0d5b5b32b0866ef7e4925b6dab16c8b8872a05ab29fe,Tether USD,,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0xce38dd93ad5de6d315b9eaaca287de42fabc9f276b28b95a59d7befaeab0d9fa,19070301,,0x51f76b751e36769bd5112a89af8fb49cb62cfeb9,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,243.973127,0.000991416
2024-01-23 15:34:11,ethereum,ledger,nano:s-1:swap-1,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,erc-20,IN,117,0xaf646b665b99ce119e1066c92430840f8357918fc7ce29ed8472b661925cd8c3,BUSD,,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,0x08e5a0f877b281d5f6e2545754fd625dd38ff9a006b9557dc35a2f5db3eb76d1,19070291,,0x51f76b751e36769bd5112a89af8fb49cb62cfeb9,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,51.6982,0.001292235
2024-01-22 22:27:47,ethereum,ledger,nano:s-1:swap-1,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,erc-20,IN,170,0x96744fb771aacab882394be910fbf66518fb769e4b0ad67c5b489dd0d264b1de,Tether USD,,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0x7d26c926ca98f4bef6e56c68bb482debab13d0d230364e89850ff96965ec0b36,19065220,,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,3321.526855,0.0018861972202124
2024-01-22 22:04:35,ethereum,ledger,nano:s-1:swap-1,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,erc-20,IN,63,0x238a8af282d806b6c4d4a59dbf8a667291f192b697c680e6b0a2129057f0d773,Tether USD,,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0x025edd1e5c914579bd37d6640f687ad1f7e876289b19b273da4d4e1e66cecbf8,19065105,,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,1145.324523,0.002740482039903336
2024-01-21 23:00:47,ethereum,ledger,nano:s-1:swap-1,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,erc-20,IN,57,0xa967995e29c2aead8d280eba673e1f9550e719f5b6fab8dd07592a7ae2307d70,Tether USD,,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0x9a800ef28bd4e53e09a80fca79020833cf6edfb0a3d79e76e74ef11bd8228dae,19058299,,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,244.189533,0.002509849704236868
