date,blockchain,account_name,subaccount_name,subaccount_address,type,direction,tx_index,tx_hash,token_name,token_id,contract_address,symbol,block_hash,block_number,method_id,from_address,to_address,amount,fees
2024-01-23 21:52:35,ethereum,ledger,nano:s-1:swap-1,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,normal,OUT,114,0x0a9d23de5a01279b1db357777b36274ac545e92b873522391194b9e7e1ccbecf,Ethereum,,,ETH,0x5d251b146b8f06889132ff3159361ec9daa8de7339012b51e6ca884d32ca8e5d,19072160,0x,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,0xc58bdd098a17281e108a51108b94b654d580cf9c,0.05,0.000231951312222
2024-01-23 21:48:23,ethereum,ledger,nano:s-1:swap-1,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,normal,OUT,66,0xe1fcf8cc769a78ebb0e734630334e93ea0348350144967b9cd544290a6148423,Ethereum,,,ETH,0x9a7e4852c31c6f691962a68119826a8a861c1a867c73e614c8b44e57823c6660,19072140,0xa9059cbb,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,0x4fabb145d64652a948d72533023f6e7a623c7c53,0,0.00070376172046866
2024-01-22 22:27:47,ethereum,ledger,nano:s-1:swap-1,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,normal,OUT,170,0x96744fb771aacab882394be910fbf66518fb769e4b0ad67c5b489dd0d264b1de,Ethereum,,,ETH,0x7d26c926ca98f4bef6e56c68bb482debab13d0d230364e89850ff96965ec0b36,19065220,0x5f575529,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,0x881d40237659c251811cec9c364ef91dc08d300c,1.44,0.0018861972202124
2024-01-22 22:24:59,ethereum,ledger,nano:s-1:swap-1,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,normal,IN,31,0xbe02596f4819ce95596d7613bd7e73faaac40c5ad23ba19673e8dd7a5b7eabc4,Ethereum,,,ETH,0x2f5238b62b507ec9c7b22bbb3466279871e282451d4499e0d683bdd44b09da07,19065206,0x,0x51f76b751e36769bd5112a89af8fb49cb62cfeb9,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,2.9481,0.000273
2024-01-22 22:19:47,ethereum,ledger,nano:s-1:swap-1,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,normal,IN,15,0xaf3327bf99ccee1b7d602d535abba4ad979976ae486590e6dda0a38d0481bef1,Ethereum,,,ETH,0xdb97efb790e5eac0ad01a1b74d65bcfd00ee57a1b7d2cb571a86fba18c85fe85,19065181,0x,0x51f76b751e36769bd5112a89af8fb49cb62cfeb9,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,2,0.000315
2024-01-22 22:04:35,ethereum,ledger,nano:s-1:swap-1,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,normal,OUT,63,0x238a8af282d806b6c4d4a59dbf8a667291f192b697c680e6b0a2129057f0d773,Ethereum,,,ETH,0x025edd1e5c914579bd37d6640f687ad1f7e876289b19b273da4d4e1e66cecbf8,19065105,0x5f575529,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,0x881d40237659c251811cec9c364ef91dc08d300c,0.497,0.002740482039903336
2024-01-21 23:00:47,ethereum,ledger,nano:s-1:swap-1,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,normal,OUT,57,0xa967995e29c2aead8d280eba673e1f9550e719f5b6fab8dd07592a7ae2307d70,Ethereum,,,ETH,0x9a800ef28bd4e53e09a80fca79020833cf6edfb0a3d79e76e74ef11bd8228dae,19058299,0x5f575529,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,0x881d40237659c251811cec9c364ef91dc08d300c,0.1,0.002509849704236868
2024-01-21 22:49:47,ethereum,ledger,nano:s-1:swap-1,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,normal,IN,53,0xd2dbf82a9c54df3ea656306864bf0a3e0e94a7a251a6963b86a7486592460d95,Ethereum,,,ETH,0x337c132ba5de159c081390f020cb87f90ad9314dcb7f6135fe232f8f8f60398a,19058247,0x,0x51f76b751e36769bd5112a89af8fb49cb62cfeb9,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,1,0.000273
2024-01-20 16:20:59,ethereum,ledger,nano:s-1:swap-1,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,normal,IN,46,0x2a934901d87f144b68d2c26cbbd8e9bd84fca8686483f123cb1f7bcef0712f1d,Ethereum,,,ETH,0xf71612c2f424e4b4f0378306a235a73130bcdeda52ce8a53b02a2bc60bcb42be,19049236,0x,0x51f76b751e36769bd5112a89af8fb49cb62cfeb9,0x7af0c63540f2117b475bfee83ccb16b2b8c59351,0.1,0.000357
