date,blockchain,account_name,subaccount_name,subaccount_address,type,direction,tx_index,tx_hash,token_name,token_id,contract_address,symbol,block_hash,block_number,method_id,from_address,to_address,amount,fees
2024-01-20 01:45:11,ethereum,metamask,laptop:wallet-1,0x6546d43ea6de45eb7298a2074e239d5573ca02f3,normal,OUT,127,0xca34d8851bdadcdf9e2eb0dab95042b6f2bb3f398744cad630823e269773f448,Ethereum,,,ETH,0x6312a0e984ed7cc3fee20d3cc05849543a644a050c2c5829df3ce863f152c77f,19044872,0xa9059cbb,0x6546d43ea6de45eb7298a2074e239d5573ca02f3,0xdac17f958d2ee523a2206206994597c13d831ec7,0,0.000765801231622434
2024-01-20 01:41:47,ethereum,metamask,laptop:wallet-1,0x6546d43ea6de45eb7298a2074e239d5573ca02f3,normal,OUT,112,0xbb1791b51bfd9b1fbccf25f911766bc5364cce505a274aa9fec3d12dc240328a,Ethereum,,,ETH,0x630a07960f6f37cce179944035c5b11adebca2ea90510d581a7b830a594e22bd,19044855,0xa9059cbb,0x6546d43ea6de45eb7298a2074e239d5573ca02f3,0xdac17f958d2ee523a2206206994597c13d831ec7,0,0.001232606118541597
2024-01-20 01:36:23,ethereum,metamask,laptop:wallet-1,0x6546d43ea6de45eb7298a2074e239d5573ca02f3,normal,OUT,22,0xf3f990e5e7a94b3b354503b3614454c5c39b054a0d3089ea9387a571df7fdfaa,Ethereum,,,ETH,0x1c089c9adfa849d6f70076785eafb9b4c38366633960cd7e8bee922de2d191fd,19044828,0x5f575529,0x6546d43ea6de45eb7298a2074e239d5573ca02f3,0x881d40237659c251811cec9c364ef91dc08d300c,0,0.003185111028899328
2024-01-20 01:36:23,ethereum,metamask,laptop:wallet-1,0x6546d43ea6de45eb7298a2074e239d5573ca02f3,normal,OUT,21,0x780afc90ecf4f80c20b14a5116e4b5f7480fc0655d0db871296e55510552fc63,Ethereum,,,ETH,0x1c089c9adfa849d6f70076785eafb9b4c38366633960cd7e8bee922de2d191fd,19044828,0x095ea7b3,0x6546d43ea6de45eb7298a2074e239d5573ca02f3,0xed328e9c1179a30ddc1e7595e036aed8760c22af,0,0.000839419245678816
2024-01-19 23:02:23,ethereum,metamask,laptop:wallet-1,0x6546d43ea6de45eb7298a2074e239d5573ca02f3,normal,IN,13,0xbfd89e4f3b6dfcd6e765e7ef384bb0dd4bdd0a78303b1155122439cfcc6c810c,Ethereum,,,ETH,0x27542ff2a2a3378ae1378fdff5852e038f4b271f9dd137a84d8e968a41e0a892,19044063,0x,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x6546d43ea6de45eb7298a2074e239d5573ca02f3,0.01054,0.000377001172065
