account_name,subaccount_name,subaccount_address,id,fee,receiver_rewards,round_time,sender,sender_rewards,tx_type,amount,receiver,direction,to_self
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,RZ76FSNJBIZES3KALBWA4EOO6ULQGJLCOGBP5XPACFO3MMR52YBQ,0.001,0,2024-01-27 09:41:41,WARN666I6ITOTBIFMYOOYDAT2JA63QQO2Y6MJCNER5YAF4L6MQO7W6SCAM,0,pay,0.000013,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,RZ76FSNJBIZES3KALBWA4EOO6ULQGJLCOGBP5XPACFO3MMR52YBQ,0,0.000000,2024-01-27 09:41:41,WARN666I6ITOTBIFMYOOYDAT2JA63QQO2Y6MJCNER5YAF4L6MQO7W6SCAM,0.000000,pay,0,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,KYYSGLLOXCJQ7MWRIG72HIJOX2TYL63GTDJ6J6XUXLHRAFSLDBQA,0.001,0,2024-01-27 09:41:35,W62W4QF4OR6NYGKJOFCEGHXEQEZMM75Y3DZZCW4FHT2JFCNHTPM3AAOYIA,0,pay,0.000100,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,KYYSGLLOXCJQ7MWRIG72HIJOX2TYL63GTDJ6J6XUXLHRAFSLDBQA,0,0.000000,2024-01-27 09:41:35,W62W4QF4OR6NYGKJOFCEGHXEQEZMM75Y3DZZCW4FHT2JFCNHTPM3AAOYIA,0.000000,pay,0,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,ISXNW6COYX4EWXUPHHJCM5STPCGOJBSBM6G6BEWDHGXFPKZG36DQ,0.001,0,2024-01-27 07:35:18,W62W4QF4OR6NYGKJOFCEGHXEQEZMM75Y3DZZCW4FHT2JFCNHTPM3AAOYIA,0,pay,0.000100,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,ISXNW6COYX4EWXUPHHJCM5STPCGOJBSBM6G6BEWDHGXFPKZG36DQ,0,0.000000,2024-01-27 07:35:18,W62W4QF4OR6NYGKJOFCEGHXEQEZMM75Y3DZZCW4FHT2JFCNHTPM3AAOYIA,0.000000,pay,0,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,WVKKVB2H2UMMIWQPP4HOYVKL55PUA72TOPEA3JOD6PKCWYXG7EYQ,0.001,0,2024-01-27 05:29:14,WARN666I6ITOTBIFMYOOYDAT2JA63QQO2Y6MJCNER5YAF4L6MQO7W6SCAM,0,pay,0.000013,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,WVKKVB2H2UMMIWQPP4HOYVKL55PUA72TOPEA3JOD6PKCWYXG7EYQ,0,0.000000,2024-01-27 05:29:14,WARN666I6ITOTBIFMYOOYDAT2JA63QQO2Y6MJCNER5YAF4L6MQO7W6SCAM,0.000000,pay,0,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,EBMDL26M4AJKPNVGZK5FHLTBXE65NJL2KJ5QJPLH7FLA2HLJGDSA,0.001,0,2024-01-27 05:29:08,W62W4QF4OR6NYGKJOFCEGHXEQEZMM75Y3DZZCW4FHT2JFCNHTPM3AAOYIA,0,pay,0.000100,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,EBMDL26M4AJKPNVGZK5FHLTBXE65NJL2KJ5QJPLH7FLA2HLJGDSA,0,0.000000,2024-01-27 05:29:08,W62W4QF4OR6NYGKJOFCEGHXEQEZMM75Y3DZZCW4FHT2JFCNHTPM3AAOYIA,0.000000,pay,0,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IYWC7R2ZMDOJ5GIVRIYU3L43MHCJBWGSSA6E4R6IULQ4GSVWW3HQ,0.001,0,2024-01-27 03:22:58,W62W4QF4OR6NYGKJOFCEGHXEQEZMM75Y3DZZCW4FHT2JFCNHTPM3AAOYIA,0,pay,0.000100,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IYWC7R2ZMDOJ5GIVRIYU3L43MHCJBWGSSA6E4R6IULQ4GSVWW3HQ,0,0.000000,2024-01-27 03:22:58,W62W4QF4OR6NYGKJOFCEGHXEQEZMM75Y3DZZCW4FHT2JFCNHTPM3AAOYIA,0.000000,pay,0,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,FO5RJOLBQXZ4OU2D4EI3MKR27ELV3A2BFJPRXS33K5PTHENCMRMA,0.001,0,2024-01-27 01:16:59,WARN666I6ITOTBIFMYOOYDAT2JA63QQO2Y6MJCNER5YAF4L6MQO7W6SCAM,0,pay,0.000013,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,FO5RJOLBQXZ4OU2D4EI3MKR27ELV3A2BFJPRXS33K5PTHENCMRMA,0,0.000000,2024-01-27 01:16:59,WARN666I6ITOTBIFMYOOYDAT2JA63QQO2Y6MJCNER5YAF4L6MQO7W6SCAM,0.000000,pay,0,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,S7COHFIBOILC7OLKXDLS4NKAYY4CHMOCST44NANY6XXLPGNKNQQQ,0.001,0,2024-01-27 01:16:53,W62W4QF4OR6NYGKJOFCEGHXEQEZMM75Y3DZZCW4FHT2JFCNHTPM3AAOYIA,0,pay,0.000100,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,S7COHFIBOILC7OLKXDLS4NKAYY4CHMOCST44NANY6XXLPGNKNQQQ,0,0.000000,2024-01-27 01:16:53,W62W4QF4OR6NYGKJOFCEGHXEQEZMM75Y3DZZCW4FHT2JFCNHTPM3AAOYIA,0.000000,pay,0,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,7AMVCBG4NU3YVR2DUXP4AJJHLOUHGLHHDQIGRZHBP553PRFNF2OA,0.001,0,2024-01-26 23:10:48,W62W4QF4OR6NYGKJOFCEGHXEQEZMM75Y3DZZCW4FHT2JFCNHTPM3AAOYIA,0,pay,0.000100,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,7AMVCBG4NU3YVR2DUXP4AJJHLOUHGLHHDQIGRZHBP553PRFNF2OA,0,0.000000,2024-01-26 23:10:48,W62W4QF4OR6NYGKJOFCEGHXEQEZMM75Y3DZZCW4FHT2JFCNHTPM3AAOYIA,0.000000,pay,0,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,QCGPNN4NV4YUKCAR5BQY545NW6IX55C55BNE3ZDRZBLDWFNKN3IQ,0.001,0,2024-01-26 21:04:46,WARN666I6ITOTBIFMYOOYDAT2JA63QQO2Y6MJCNER5YAF4L6MQO7W6SCAM,0,pay,0.000013,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
pera-wallet,phone:mobile-2,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,QCGPNN4NV4YUKCAR5BQY545NW6IX55C55BNE3ZDRZBLDWFNKN3IQ,0,0.000000,2024-01-26 21:04:46,WARN666I6ITOTBIFMYOOYDAT2JA63QQO2Y6MJCNER5YAF4L6MQO7W6SCAM,0.000000,pay,0,NKXSKLVZ5OHFEXDAVBGL4C5BVW4VJ5FHE4LAK2CSDQZTDGW5T5OVJSGAXY,IN,false
