date,blockchain,account_name,subaccount_name,subaccount_address,type,direction,tx_index,tx_hash,token_name,token_id,contract_address,symbol,block_hash,block_number,method_id,from_address,to_address,amount,fees
2023-12-31 19:51:11,ethereum,ledger,nano:s-1:usdt-1,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,erc-20,OUT,108,0xb499d79ec0e9be00a72eae045fd659487a0ea952bc79db9ec2da206a9fb505a7,Tether USD,,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0x87e551c67739cf131d531ad020900c09ba9706a5f602442e7f26512958a4bb37,18907656,,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,0x2d4149a3a2dfd16edcedd74d75a55401b7294756,146.2425,0.000644940397071964
2023-12-31 17:51:47,ethereum,ledger,nano:s-1:usdt-1,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,erc-20,OUT,162,0x1f437397b8c43853e1f1edde268850400973c8d25fa8a9d5c24a796c6b1f50e5,Tether USD,,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0x98d6f9614eaae2a13608b0a360bddab64ffc786e28eecb8bab9b988903a02909,18907062,,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,0x44ec741eedbfc5b8f45e89f50e5ae0d82514d5d6,32.1363,0.000763134828966755
2023-12-31 13:37:35,ethereum,ledger,nano:s-1:usdt-1,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,erc-20,OUT,55,0x2d2729f861695cb2af5ba318d1aff4ac903bee86a63542a289e11517e4fa63c4,USDT,,0x485b05ef88b3bef603f908133974c060b7d3dfac,USDT,0x0681e963b583d79e85130c2f7a966f0c16c7c8d9ae55662f4e87a1b18c10534f,18905805,,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,0x2d4d3e21012d358399b07dff86586642acf94756,435.87892,0.002621551480174875
2023-12-31 13:34:47,ethereum,ledger,nano:s-1:usdt-1,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,erc-20,OUT,81,0xe8c59a28caa254297226b11b3d12b0859efd852ecbd1c065337b4919a89d40ec,Tether USD,,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0xa298c6c62634b05f42f7900c6cb4142b2e962f7c9e3326241a5e999f4a0d4d09,18905791,,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,0x2d4149a3a2dfd16edcedd74d75a55401b7294756,435.87892,0.000661313749634272
2023-12-31 13:33:11,ethereum,ledger,nano:s-1:usdt-1,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,erc-20,OUT,62,0xd3092b9b70109e7f671e4945e580a6ad77a1782c4dc8633b765cdbf054f4b2f7,Tether USD,,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0xb39480a2a7f8d58edd33e6e6904b21823f0fac9f1d1b06c925971d74e8ced213,18905783,,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,0x4511e451a27bfa421c77708b3f947656dbff4105,87.61449,0.000887792992293687
2023-12-31 10:40:47,ethereum,ledger,nano:s-1:usdt-1,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,erc-20,OUT,145,0x57105f746d657fd495630c05adcd26571e843a32a4a45ab476e76cd7ccd7dab5,Tether USD,,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0x858704102f19461616c02fe6e692cd42f42a7e70debadd77de8210facc7b37a9,18904929,,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,0xf837c970b7edf232981753225200bd201884ab17,88.25919,0.000807467426033722
2023-12-30 19:41:11,ethereum,ledger,nano:s-1:usdt-1,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,erc-20,OUT,132,0x9f5e4d48621139b26ea1354200c3d368bc49c917f9d0027e52adbee556210039,Tether USD,,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0x5b5ec54e3eb36321e35e75d8cc794e07d26d9b22ddb70922f5e151e09f7fe1af,18900475,,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,0x7772b9bf172a343d8d6b13dbd093103811ab51da,32.09511,0.001031910386601374
2023-12-30 09:24:35,ethereum,ledger,nano:s-1:usdt-1,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,erc-20,OUT,100,0x3590de43e6ced57aeb3a1d15b81e29febaee665cf3a7dea614c7d53046a63a53,Tether USD,,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0x1f5a529570f25c5e58d5c95431daf778941859cf2256b1225e52ca9479fdf7fe,18897430,,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,0xc9cacf96da4c7f068858a7ad465fea673056840c,86.36141,0.000867050614644264
2023-12-30 09:22:59,ethereum,ledger,nano:s-1:usdt-1,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,erc-20,OUT,119,0x65eb8fa99993e1dc61e65e381dea44ee0dd49891e96165b96ab20787e96fa4d7,Tether USD,,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0xc584ca25a07c47fa815b5d94d10ccbb10b9953b8289e0eef5eb51b70a111dbe1,18897422,,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,0x58a4aa98771ddb2f0774ce9df06cccfc989809bd,87.86544,0.000807768341093573
2023-12-29 19:55:47,ethereum,ledger,nano:s-1:usdt-1,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,erc-20,OUT,123,0x88f508738d57bf9a6ac50aa6e1c8f57d127926cd6c2cd300899acac9d5a72333,Tether USD,,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0xdaa48563e15bb9c565cca516ce3ea41fa88fd44b44bcf17a106ff07bf75d4a14,18893442,,0x66ca49dadba8c6584f178cf7db67dd6e868103cf,0x31379347a7f1a9c517a211d2272c35aba8e0cd7e,88.17012,0.001135858052761278
